codigos;productos;uxb;fair_ventas;burzaco_ventas;a_korn_ventas;tucuman_ventas;fair_stock;burzaco_stock;a_korn_stock;tucuman_stock;cdistrib;ventas;stock
2888;REBOZADOR PREFERIDO x500g;20;7.5;0.7;0.0;0.0;13.5;0.0;1.5;0.0;0.0;8.19;15.0
479916;REBOZADOR SABORIZ TOTAL SILVINA X400;10;6.2;0.3;1.9;0.0;9.4;7.4;2.2;0.0;0.0;8.4;19.0
479911;REBOZADOR SABORIZADO SEQUITO x360g;12;0.75;1.16;1.08;0.0;6.83;2.08;0.0;0.0;0.0;3.0;8.91
4026;REBOZADOR SEQUITO x360gr;12;26.25;1.66;6.75;3.41;88.0;13.66;2.83;7.08;64.0;38.08;175.58
4028;REBOZADOR SILVINA x450gr;12;11.41;2.25;10.33;1.08;89.33;18.16;7.0;2.25;63.0;25.08;179.75
5048;REBOZADOR SILVINA x5kg;1;15.0;7.0;5.0;1.0;-6.0;11.0;1.0;3.0;0.0;28.0;9.0
473259;RECARGA DE GAS CLAER P/ENCEND x400CM;1;3.0;0.0;0.0;2.0;21.0;0.0;0.0;7.0;0.0;5.0;28.0
477165;RECARGA DE GAS LLAMITA x400g;1;16.0;5.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;21.0;7.0
467798;RECARGA DE GAS MAGICLICK;1;26.0;1.0;3.0;1.0;98.0;18.0;37.0;18.0;0.0;31.0;171.0
462714;RECIP HERM 20LTRS YESI;6;1.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;1.0;-2.0
468418;RECIP.RESIDUOS C/TAPA VAIV.x8Lts;12;0.0;0.0;0.0;0.0;0.0;1.16;0.0;0.0;0.0;0.0;1.16
463990;RECIPIENTE P/HIELO NEGRO;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480431;RECIPIENTE RESIDUOS REC.UZ420 x2,5Lt;1;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
476232;RED DE HERRAMIENTAS TOOLSSET;36;0.0;0.0;0.13;0.02;0.0;0.0;0.0;0.0;0.0;0.16;0.0
476890;RED HERRAM.JARDINERIA TOYS SOIFER 16;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0
476889;RED JARDINERIA LITTLE GARDENERS SOIF;1;0.0;0.0;0.0;0.0;2.0;0.0;0.0;6.0;0.0;0.0;8.0
473195;REDONDITOS CHOCOLATE 3 ARROYOS x400g;17;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0
466985;REDONDITOS DE CHOC. EL MAKZAL x150g;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
465954;REDONDO LUNARES METALIZADO TUKY 18x4;1;0.0;0.0;0.0;2.0;6.0;-1.0;0.0;3.0;0.0;2.0;8.0
475081;REDOXITOS VITAMINA C x41.25g;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
479662;REFLECTOR GAFINI ELEC/SOLAR CNL4028;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;8.0
480180;REFLECTOR JORTAN SOLAR CHICO;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0
480170;REFLECTOR JORTAN SOLAR JT-XBJ8P;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0
479608;REFLECTOR SOLAR GAFINI CNL3706 TUCU;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;7.0
480600;REG. BULL DOG ROLL x24un;6;0.33;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.33;3.5
10424;REGADERA 5lt HP;10;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;1.2
476579;REGALIZ BULL DOG ACIDAS FRAMBUESA x7;24;5.66;1.0;1.0;0.0;2.66;0.0;0.0;0.0;0.0;7.66;2.66
476951;REGALIZ BULL DOG ACIDAS FRUTILLA x75;24;6.45;1.0;1.0;0.0;1.16;0.0;0.0;0.0;0.0;8.45;1.16
480822;REGALIZ BULL DOG NAVIDAD 12x18gr;1;15.0;2.0;4.0;0.0;-45.0;10.0;8.0;0.0;0.0;21.0;-27.0
479072;REGALIZ BULL DOG PICANTE ACI+DUL x75;24;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0
479473;REGALIZ BULL DOG PICANTE x12un;12;0.25;0.0;0.08;0.0;1.41;0.0;3.66;0.0;0.0;0.33;5.08
480012;REGALIZ BULL DOG POTE FRUT x360gr;12;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
478066;REGALIZ BULL DOG POTE TUTTI-FRUTTI x;12;0.66;0.0;0.0;0.0;2.33;0.0;0.0;0.0;0.0;0.66;2.33
477496;REGALIZ BULL DOG SANDIA 18GR x12un;12;0.66;0.0;0.0;0.0;2.83;0.0;0.0;0.0;0.0;0.66;2.83
476580;REGALIZ BULL DOG SANDIA ACIDA x75g;24;3.95;0.83;1.0;0.0;4.5;0.0;0.0;0.0;0.0;5.79;4.5
479469;REGALIZ BULL DOG TERROR x75g;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
477493;REGALIZ BULL DOG VIDAL POTE x400g;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480014;REGALIZ TNT TUBI TWIST FRUTILLA x15g;12;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0
480015;REGALIZ TNT TUBI TWIST FRUTILLA x70g;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480013;REGALIZ TNT TUBI TWIST x15g x1un;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14043;REGGIANITO TREMBLAY 1/2 HORMA;1;0.0;0.0;0.0;0.0;-14.0;0.0;-2.0;0.0;0.0;0.0;-16.0
14044;REGGIANITO TREMBLAY FRACC;1;0.0;0.0;0.0;0.0;-19.0;0.0;-12.0;0.0;0.0;0.0;-31.0
14042;REGGIANITO TREMBLAY HORMA;1;0.0;0.0;0.0;0.0;41.0;0.0;16.0;0.0;0.0;0.0;57.0
475704;REGLA GEO CRISTAL X 20CM;25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475703;REGLA GEO CRISTAL X 30CM;25;0.0;0.0;0.0;0.0;1.15;0.0;0.0;0.0;0.0;0.0;1.15
464939;REGLA ITO CRISTAL 20cm;1;0.0;0.0;0.0;0.0;27.0;0.0;650.0;10.0;0.0;0.0;687.0
464911;REGLA MAPED CRISTAL 15CM;1;0.0;0.0;0.0;0.0;23.0;20.0;98.0;63.0;0.0;0.0;204.0
464912;REGLA MAPED CRISTAL 20CM x1Un.;1;0.0;0.0;0.0;0.0;19.0;15.0;135.0;75.0;0.0;0.0;244.0
478280;REGLA PIZZINI x20CM XUN;1;0.0;0.0;0.0;0.0;24.0;0.0;0.0;19.0;0.0;0.0;43.0
2890;REJILLA AMERICANA ARIDAM 46x38cm;12;0.08;0.0;0.0;1.75;0.0;0.0;0.0;14.33;0.0;1.83;14.33
464192;REJILLA AMERICANA DURAMAS 36x52CM;12;0.0;0.0;0.0;0.25;0.0;2.91;-27.08;20.25;0.0;0.25;-3.91
469181;REJILLA AMERICANA LA VICTORIA;12;0.0;0.0;0.0;1.25;0.0;-1.33;0.0;7.0;0.0;1.25;5.66
480234;REJILLA AMERICANA MEDIA NARANJA 40X4;50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480186;REJILLA AMERICANA ULTRA LIMPIO;120;0.0;0.0;0.26;0.0;4.03;0.0;0.0;0.0;0.0;0.26;4.03
481084;REJILLA AUTO ECONOMICA PAÑOTEX 44x54;1;35.0;0.0;0.0;0.0;85.0;0.0;0.0;0.0;0.0;35.0;85.0
471436;REJILLA AUTOMOTOR TENOAR;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475959;REJILLA BAR SED METAL 40x45cm;120;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2891;REJILLA CLASICA BLANCA 40x40;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
467327;REJILLA COCHE PROF.ARIDAM;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
471446;REJILLA COCINA-BAÑO TENOAR;120;0.0;0.0;0.0;0.0;2.72;0.0;0.0;0.0;0.0;0.0;2.72
2892;REJILLA COLOR NIDO ABEJA ROMYL;120;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0
464190;REJILLA DE PABILO DURAMAS 38x42;12;0.0;0.25;0.08;0.41;0.0;1.25;10.58;79.5;0.0;0.75;91.33
5543;REJILLA DOBLE COCINA ALG BORO;120;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
464191;REJILLA DOBLE PABILO DURAMAS 35x40;24;0.04;0.04;0.0;0.0;215.08;0.0;0.0;1.16;0.0;0.08;216.25
479364;REJILLA DOBLE PABILO ULTRA LIMPIO;120;0.0;0.15;0.0;0.05;0.0;0.0;1.04;1.94;0.0;0.2;2.98
480235;REJILLA DOBLE REFORZADA MEDIA NARANJ;50;1.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.96;0.0
471435;REJILLA DOBLE TRAMADO TENOAR;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5827;REJILLA ENTRESOL PABILO LIVIANA;240;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
479369;REJILLA ESPONJA ARIDAM;12;0.0;0.0;0.0;1.16;0.0;-4.0;0.0;2.5;0.0;1.16;-1.5
481081;REJILLA ESPONJA ECONOMICA PAÑOTEX 33;1;65.0;0.0;0.0;0.0;53.0;0.0;0.0;0.0;0.0;65.0;53.0
473097;REJILLA ESPONJA SM LINEA 10 42x38CM;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473565;REJILLA L/COCHE P LINEA 10 50x60CM;1;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;60.0
476677;REJILLA LA PODEROSA 40X40CM;50;0.8;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.0;0.96;0.0
464893;REJILLA LA VICTORIA PARA AUTO;12;0.0;0.0;0.0;0.0;3.08;0.0;0.0;0.0;0.0;0.0;3.08
480417;REJILLA LIMPIAMAS/DURAMAS 35X45cm;120;0.0;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0
9113;REJILLA LIVIANA COCHE ALG.BOROLIMP;120;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7332;REJILLA LIVIANA COCHE ROMYL;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
476714;REJILLA MEDIA NARANJA MULTIUSO 40X45;50;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0
461802;REJILLA MISTER TRAPO SUP PABILO 42x4;1;265.0;110.0;236.0;9.0;366.0;35.0;484.0;223.0;0.0;620.0;1108.0
460996;REJILLA MR TRAPO AMERICANA;1;170.0;129.0;64.0;9.0;843.0;26.0;500.0;228.0;0.0;372.0;1597.0
466240;REJILLA MULTIUSO LA VICTORIA;12;0.0;0.0;0.0;0.25;44.08;5.5;0.0;4.5;0.0;0.25;54.08
470737;REJILLA NIDO ABEJA LA VICTORIA;12;0.0;0.0;0.0;0.83;0.0;0.0;1.08;4.33;0.0;0.83;5.41
481079;REJILLA PABILO CERR DOBLE PAÑOTEX 36;1;16.0;0.0;0.0;0.0;104.0;0.0;0.0;0.0;0.0;16.0;104.0
481080;REJILLA PABILO CERRADA PAÑOTEX 36x45;1;43.0;0.0;0.0;0.0;77.0;0.0;0.0;0.0;0.0;43.0;77.0
466241;REJILLA PABILO DOBLE LA VICTORIA;120;0.0;0.0;0.0;0.64;5.0;0.0;2.15;0.0;0.0;0.64;7.15
481085;REJILLA PABILO PAÑOTEX 36x40;1;6.0;0.0;0.0;0.0;114.0;0.0;0.0;0.0;0.0;6.0;114.0
479367;REJILLA PABILO SIMPLE ARIDAM;12;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;1.5
468045;REJILLA PABILO SIMPLE LA VICTORIA;24;0.0;0.0;0.04;0.66;30.37;0.0;0.0;6.08;0.0;0.7;36.45
5536;REJILLA PESADA COCHE ALG BORO;120;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5966;REJILLA ROMYL LAVA AUTO SUPER PESADA;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
476713;REJILLA TASK PABILO MULTIUSO 35X39CM;120;0.0;0.0;0.0;0.02;0.0;0.0;0.0;0.0;0.0;0.02;0.0
474251;RELLENO REPOSTERO TANTO x10Kg;1;0.0;0.0;0.0;0.0;185.0;0.0;2.0;0.0;0.0;0.0;187.0
9975;RELLENO UNTABLE BONOBON 290g;24;0.95;0.54;0.62;0.12;2.95;1.83;1.79;0.0;0.0;2.25;6.58
469992;RELLENO UNTABLE COFLER BLOCK x290g;24;1.12;0.33;0.37;0.12;2.91;1.7;2.08;0.0;0.0;1.95;6.7
473031;RELOJ PARED 20CM COLORES SURT. RECKO;1;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;4.0
473032;RELOJ PARED 23CM RED/REC COL. SURT.;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
473033;RELOJ PARED 25CM COL. NEGRO RECKO;1;0.0;0.0;0.0;0.0;4.0;4.0;0.0;2.0;0.0;0.0;10.0
464668;RELOJ QUARTZ;1;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;3.0;0.0;0.0;2.0
479658;RELOJ+SET BELLEZA A18PLUS IMP-E;1;1.0;0.0;0.0;0.0;27.0;6.0;16.0;17.0;0.0;1.0;66.0
463206;RELOJES LEGO;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
477756;REMACHADORA MAKAWA 10PULG;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
477755;REMACHADORA MANUAL INECO 10.5PULG;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
477101;REMERAS CLUB ADULTOS x1Un.;1;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;16.0
477102;REMERAS CLUB NIÑOS x1Un.;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480156;REMOLACHA E/CUBO LATA LA BANDA x350g;6;0.0;0.33;0.0;0.0;0.0;2.83;1.16;0.0;0.0;0.33;4.0
480157;REMOLACHA E/CUBOS TETRA LA BANDA x34;12;0.66;0.16;0.25;0.0;0.0;0.0;0.0;0.0;0.0;1.08;0.0
3851;REMOLACHA EN CUBO INALPA x300gr;24;0.0;0.0;0.0;0.66;0.0;3.37;5.04;3.41;0.0;0.66;11.83
470021;REMOLCADOR C/AUTO POWER INFINITE;1;0.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;24.0
480278;REMOVEDOR DE CERA SUIZA P/MADERA x85;1;1.0;0.0;1.0;0.0;3.0;0.0;5.0;0.0;0.0;2.0;8.0
480279;REMOVEDOR DE CERA SUIZA x900cc;1;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0
5666;RENOME PAST BSA CLIX 350G;20;0.0;0.0;0.0;0.0;0.0;0.0;3.05;0.0;0.0;0.0;3.05
468913;REP DIBUJO EXITO NEGRO N3;25;0.0;0.0;0.0;0.0;1.08;0.0;1.64;0.0;0.0;0.0;2.72
480694;REP MICROFIBRA MEDIA NARANJA;30;0.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16;0.0
480695;REP STELAR MEDIA NARANJA;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11006;REP. CALCAR LUMA N5 PROFESIONAL;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0
473285;REP. GILLETTE MACH3 PLUS X2UN;72;0.01;0.0;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.16;0.0
472498;REP. GILLETTE MACH3 SENS X1UN;10;0.3;0.0;0.3;1.8;-3.4;0.0;0.0;3.7;0.0;2.4;0.3
462758;REP. GILLETTE MACH3 SENS X2UN;72;0.68;0.09;0.36;0.04;-1.27;0.0;1.68;0.0;0.0;1.18;0.4
3978;REP. GILLETTE MACH3 SENS X4UN;1;19.0;5.0;0.0;0.0;-34.0;6.0;2.0;0.0;0.0;24.0;-26.0
472817;REP. GILLETTE MACH3 SENS X8UN;10;0.0;0.0;0.0;0.2;0.0;0.0;3.6;5.2;0.0;0.2;8.8
2174;REP. GILLETTE MACH3 X1UN;10;0.7;0.9;0.0;0.0;3.9;9.0;4319.1;0.0;0.0;1.6;4332.0
2175;REP. GILLETTE MACH3 X2UN;1;19.0;0.0;0.0;5.0;19.0;-4.0;108.0;33.0;0.0;24.0;156.0
3973;REP. GILLETTE MACH3 X4UN;72;0.48;0.0;0.22;0.33;23.69;0.0;1.0;6.23;0.0;1.04;30.93
467016;REP. GILLETTE SENSOR EXCEL X5UN;10;0.5;0.0;0.0;0.0;0.0;0.0;0.0;8.19;0.0;0.5;8.19
467527;REP. GILLETTE VENUS BREZZE X4UN;10;1.0;0.2;0.0;0.3;-1.0;0.0;12.0;9.5;0.0;1.5;20.5
476480;REP. GILLETTE VENUS X1UN;10;0.5;0.0;0.0;0.2;0.0;0.0;0.0;1.3;0.0;0.7;1.3
9214;REP.CALCAR N3 LUMA PROFESIONAL;1;5.0;0.0;0.0;0.0;49.0;0.0;13.0;26.0;0.0;5.0;88.0
468885;REP.LAPICERA SIMBALL GENIO PLUS;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473277;REP.TOA COLOR PREMIUM GOURMET TAURO;12;0.08;0.0;0.0;0.0;1.83;0.0;0.0;0.0;0.0;0.08;1.83
462323;REPARADOR ALGABO CONTROL RIZADOS x60;10;0.0;0.0;0.0;0.0;0.0;57.3;0.0;0.0;0.0;0.0;57.3
471439;REPASADOR CAPULLO BLANCO TENOAR;60;0.0;0.0;0.0;0.0;2.13;0.0;0.0;0.0;0.0;0.0;2.13
471441;REPASADOR CAPULLO ESTAMPADO TENOAR;60;0.0;0.0;0.0;0.0;2.04;0.0;0.0;0.0;0.0;0.0;2.04
471440;REPASADOR CAPULLO MULTIESTAMPADO TEN;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
471220;REPASADOR FIBRAN NIDO DURAMAS;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
471219;REPASADOR FIBRAN SARGADO DURAMAS;12;0.0;0.0;0.0;0.0;8.5;0.0;0.0;0.0;0.0;0.0;8.5
475031;REPASADOR LEYENDA 60X50CM;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
469633;REPASADOR LINEA FIBRAN;12;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;1.5
477753;REPASADOR MICROFIBRA TUCU x1Un.;12;0.0;0.0;0.0;4.0;-12.41;0.0;0.0;0.0;0.0;4.0;-12.41
469634;REPASADOR MINICUADROS FIBRAN;12;0.0;0.0;0.0;0.0;0.0;0.0;1.25;0.0;0.0;0.0;1.25
480233;REPASADOR MINICUADROS MEDIA NARANJA;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462514;REPASADOR MISTER TRAPO MAGIC x40x60;1;34.0;0.0;0.0;12.0;11.0;0.0;20.0;8.0;0.0;46.0;39.0
473099;REPASADOR NIDO ABEJA LINEA 10 50x60C;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474035;REPASADOR NIDO COLOR 11 PTOS 48X60CM;1;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;11.0
2897;REPASADOR NIDO DE ABEJA ROMYL;1;0.0;0.0;0.0;0.0;0.0;-119.0;4.0;0.0;0.0;0.0;-115.0
474185;REPASADOR RAYADO ECONO BATENN;120;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473098;REPASADOR SARGA ESP LINEA 10 50x60CM;10;0.0;0.0;0.0;0.0;4.09;-89.3;0.0;0.0;0.0;0.0;-85.2
469632;REPASADOR SUPERCUADRO FIBRAN;12;0.0;0.0;0.0;0.0;0.0;0.0;5.58;0.0;0.0;0.0;5.58
476708;REPASADOR TOALL ECONOMICO DURAMAS;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
461243;REPASADOR TOALLA COLOR ROMYL;120;0.0;0.0;0.0;0.0;4.91;0.0;0.0;0.0;0.0;0.0;4.91
479417;REPASADOR TOALLA ECO. LA PUCHA 50x50;12;0.0;0.0;0.0;0.0;6.58;0.0;0.0;0.0;0.0;0.0;6.58
480230;REPASADOR TOALLA GOURMET MEDIA NARAN;50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474427;REPASADOR TOALLA LIVIANO MED. BOROLI;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
477752;REPASADOR TOALLA TUCU x1Un.;12;0.0;0.0;0.0;8.41;-8.75;0.0;6.58;25.58;0.0;8.41;23.41
468847;REPELENTE AKTIOL CREMA x200cc;24;0.12;0.04;0.0;0.0;68.25;0.0;1.12;3.75;60.0;0.16;133.12
12329;REPELENTE ESCUDO AERO NARANJA x130g;12;1.75;0.08;0.25;0.0;838.83;6.91;0.0;263.0;348.0;2.08;1456.75
12337;REPELENTE ESCUDO EN CREMA x200ml;12;0.16;0.0;0.5;0.0;48.66;6.33;1.83;2.0;21.0;0.66;79.83
461646;REPELENTE FUYI AER x170cc;12;0.0;0.16;0.0;0.0;0.0;0.0;0.0;14.25;0.0;0.16;14.25
478212;REPELENTE INFANTIL VARIOS PERSONAJES;1;5.0;0.0;0.0;0.0;139.0;145.0;200.0;0.0;0.0;5.0;484.0
12394;REPELENTE INSECT FREE AER X150ml;24;0.0;0.0;0.0;0.12;24.33;2.83;1.95;36.29;124.0;0.12;189.41
8843;REPELENTE OFF AEROSOL EXTRA DURACION;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.33;0.0;0.0;5.33
2898;REPELENTE OFF AEROSOL X 170;12;0.41;0.08;0.0;0.08;381.16;21.83;0.0;63.5;1125.0;0.58;1591.5
2899;REPELENTE OFF CREMA POTE x 60g;12;0.0;0.16;0.0;0.08;210.83;6.08;6.83;6.25;0.0;0.25;230.0
3751;REPELENTE OFF CREMA x196g;12;0.0;0.08;0.0;0.0;10.0;10.0;0.0;7.83;131.0;0.08;158.83
477903;REPELENTE OFF DEFENSE x170gr;12;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;22.0
1385;REPELENTE SELTON X165CM;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.41;0.0;0.0;6.41
460945;REPELENTE VAIS CREMA 200g PLUS;12;0.41;0.0;0.0;0.16;6.75;7.0;0.0;9.41;108.0;0.58;131.16
471913;REPELENTE VAIS SPAY KIDS x200ml;12;0.0;0.0;0.0;0.0;15.16;30.0;0.0;6.0;116.0;0.0;167.16
5796;REPELENTE VAIS SPRAY 200ML;12;0.0;0.0;0.0;0.08;64.58;6.91;0.0;48.25;138.0;0.08;257.75
471912;REPELENTE VAIS x120ml;16;0.0;0.0;0.0;0.0;8.93;9.62;2.56;9.81;173.0;0.0;203.93
475739;REPELENTE ZONA LIBRE INFANTIL x120cc;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
475737;REPELENTE ZONA LIBRE P/BEBES x40g;1;0.0;0.0;0.0;0.0;12.0;6.0;4.0;1.0;0.0;0.0;23.0
11396;REPUESTO BORRAX AZUL FILGO;1;0.0;0.0;0.0;0.0;0.0;26.0;3.0;0.0;0.0;0.0;29.0
480364;REPUESTO DE HOJAS EPICA # X480 HJS;8;0.12;0.0;0.0;0.12;5.5;0.0;0.0;1.37;0.0;0.25;6.87
480363;REPUESTO DE HOJAS EPICA // X480 HJS;8;0.62;0.0;0.0;0.25;14.12;0.0;2.5;4.37;0.0;0.87;21.0
460555;REPUESTO EXITO N3 RAYADO x 96h;1;0.0;0.0;0.0;0.0;0.0;-32.0;0.0;0.0;0.0;0.0;-32.0
100909;REPUESTO EXITO x24H N3 CUADRICULADO;1;20.0;0.0;0.0;0.0;160.0;-28.0;134.0;672.0;0.0;20.0;938.0
100904;REPUESTO EXITO x24H N3 RAYADO;1;84.0;0.0;10.0;70.0;486.0;201.0;147.0;89.0;0.0;164.0;923.0
100913;REPUESTO EXITO x288H N3 CUADRICULADO;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
100908;REPUESTO EXITO x288H N3 RAYADO;1;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;-1.0
100912;REPUESTO EXITO x480H N3 CUADRICULADO;8;0.25;0.0;0.0;0.0;8.62;15.12;0.0;2.62;0.0;0.25;26.37
100907;REPUESTO EXITO x480H N3 RAYADO;8;1.0;0.0;0.0;0.0;38.25;19.0;0.0;0.0;10.0;1.0;67.25
100910;REPUESTO EXITO x48H N3 CUADRICULADO;8;1.5;0.0;0.25;0.0;15.87;93.75;19.75;12.25;0.0;1.75;141.62
100905;REPUESTO EXITO x48H N3 RAYADO;1;28.0;0.0;0.0;0.0;152.0;67.0;42.0;102.0;0.0;28.0;363.0
9226;REPUESTO GLORIA N3 x400H CUADRICULAD;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9227;REPUESTO GLORIA N3 x400H RAYADO;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9223;REPUESTO GLORIA N3 x480H CUADRICULAD;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
9225;REPUESTO GLORIA N3 x480H RAYADO;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
464988;REPUESTO GLORIA x480h.;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
461410;REPUESTO LUMILAGRO x750cc;1;0.0;0.0;0.0;0.0;9.0;3.0;31.0;22.0;0.0;0.0;65.0
480011;REPUESTO MACH3 CARBONO x4Un.;1;4.0;0.0;1.0;0.0;61.0;0.0;10.0;0.0;0.0;5.0;71.0
480960;REPUESTO MOPA GIRATORIA SUIZA;1;31.0;0.0;0.0;0.0;88.0;0.0;0.0;0.0;0.0;31.0;88.0
475033;REPUESTO P/BOQUILLA MINIF 2000 x1Un;1;15.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;15.0;50.0
9329;REPUESTO RIVADAVIA 24 HOJAS CUADRICU;1;0.0;0.0;0.0;0.0;0.0;-130.0;0.0;0.0;0.0;0.0;-130.0
